clas_local,clas_visitante,G_esp_local,G_esp_visitante,quiniela,Posesión_local,Posesión_visitante,Pases_intento_local,Pases_buenos_local,Pases_%_local,Pases_intento_visitante,Pases_buenos_visitante,Pases_%_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,Toques_local,Toques_visitante,Derribos_local,Derribos_visitante,Intercepciones_local,Intercepciones_visitante,Duelos_aereos_ganados_local,Duelos_aereos_ganados_visitante,Despejes_local,Despejes_visitante,Fuera_juego_local,Fuera_juego_visitante,Saque_puerta_local,Saque_puerta_visitante,Saque_banda_local,Saque_banda_visitante,Pelotazos_local,Pelotazos_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,posesion_media_local,posesion_media_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
5,2,4.5,0.8,1,0.6,0.4,593,511,0.86,399,319,0.8,29,17,0.59,12,2,0.17,2,1.0,11,0.64,0,0,0,1,0,0,17,11,9,1,16,14,711,516,13,15,9,8,6,3,14,18,0,2,9,5,27,14,56,57,6.8125,3.8823529411764706,2.9375,6.176470588235294,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,0,1,2.375,2.6875,10.375,12.294117647058824,13.75,15.117647058823529,1.6875,3.176470588235294,2.5625,1.5294117647058822,0.0625,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941,0.1875,0.058823529411764705,2.5,0.7058823529411765,0.875,2.1176470588235294,2.3,0.776470588235294,1.025,2.0470588235294116,0.615,0.4782352941176471,6.6875,2.6470588235294117,2.6875,6.705882352941177,16.4375,14.294117647058824,10.625,20.88235294117647,1.75,3.411764705882353,2.75,1.588235294117647
4,4,2.7,1.0,1,0.52,0.48,428,345,0.81,391,303,0.77,15,3,0.2,16,3,0.19,3,1.0,2,0.66,5,1,0,3,0,0,12,19,4,4,10,19,537,496,17,15,4,5,9,15,23,11,4,2,7,8,18,19,68,55,5.8125,4.235294117647059,3.875,3.823529411764706,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,6,3,3.0,2.9411764705882355,12.875,16.470588235294116,13.9375,12.294117647058824,2.5,2.235294117647059,3.625,3.0,0.125,0.0,0.0625,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.17647058823529413,1.6875,1.2941176470588236,0.9375,0.9411764705882353,1.95625,1.2588235294117647,1.0125,1.0823529411764705,0.5775,0.5511764705882354,5.5625,4.764705882352941,3.25,3.235294117647059,15.5625,14.058823529411764,16.9375,16.941176470588236,2.6875,2.2941176470588234,3.75,3.2941176470588234
5,4,1.6,0.6,1,0.54,0.46,592,487,0.82,506,414,0.82,13,7,0.54,6,2,0.33,2,1.0,6,0.85,1,0,0,2,0,0,20,11,5,1,25,11,689,616,21,13,4,16,9,6,17,27,3,0,6,5,28,25,50,74,6.0588235294117645,3.6470588235294117,3.2941176470588234,5.882352941176471,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,1,2,2.6875,2.5,11.470588235294118,10.941176470588236,11.647058823529411,15.823529411764707,2.235294117647059,2.4705882352941178,2.411764705882353,2.411764705882353,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,2.1176470588235294,1.0588235294117647,0.8235294117647058,1.2941176470588236,1.8058823529411765,1.211764705882353,0.9176470588235294,1.5058823529411764,0.5499999999999999,0.49411764705882355,5.823529411764706,3.0,2.0,4.588235294117647,20.058823529411764,13.0,14.647058823529411,20.41176470588235,2.4705882352941178,2.764705882352941,2.705882352941176,2.6470588235294112
2,3,2.3,0.8,X,0.61,0.39,568,440,0.77,368,240,0.65,17,3,0.18,7,2,0.29,1,0.5,3,1.0,2,0,0,3,0,0,15,16,13,3,44,17,704,503,19,22,6,8,22,17,25,39,2,0,8,17,28,21,61,82,7.0,4.625,3.4705882352941178,5.0625,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,2,3,2.0588235294117645,3.823529411764706,13.176470588235293,15.875,15.882352941176471,14.875,2.764705882352941,2.6875,3.7058823529411766,2.5625,0.058823529411764705,0.125,0.11764705882352941,0.1875,0.11764705882352941,0.0625,0.058823529411764705,0.0625,1.411764705882353,0.9375,1.0,1.4375,1.3588235294117648,0.9,0.7823529411764706,1.5999999999999999,0.556470588235294,0.485625,4.117647058823529,2.9375,2.823529411764706,4.0625,26.176470588235293,17.625,13.117647058823529,20.6875,2.941176470588235,2.875,3.8823529411764706,2.8125
3,3,0.4,0.6,X,0.31,0.69,297,195,0.66,662,569,0.86,7,2,0.29,9,4,0.44,2,0.5,0,0.0,6,1,1,2,0,0,11,9,8,3,23,23,381,751,13,14,14,6,13,13,19,23,1,2,7,7,23,21,69,69,6.647058823529412,4.647058823529412,3.235294117647059,4.823529411764706,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,8,2,2.642857142857143,2.0,12.117647058823529,12.0,13.352941176470589,13.764705882352942,3.0588235294117645,2.411764705882353,2.5294117647058822,2.823529411764706,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.17647058823529413,1.3529411764705883,0.9411764705882353,1.3529411764705883,1.7058823529411764,1.4000000000000001,1.1823529411764706,1.288235294117647,1.5705882352941176,0.5676470588235294,0.4758823529411765,4.529411764705882,3.4705882352941178,3.7058823529411766,4.176470588235294,28.941176470588236,17.0,13.588235294117647,19.176470588235293,3.4705882352941173,2.6470588235294117,2.7647058823529407,3.0588235294117645
3,1,1.2,0.7,1,0.61,0.39,535,428,0.8,344,247,0.72,22,6,0.27,7,1,0.14,0,0.0,4,0.66,1,0,0,3,0,0,15,7,9,2,35,9,639,461,21,24,5,10,20,18,9,24,2,5,7,17,21,23,74,73,5.1875,4.176470588235294,3.625,6.411764705882353,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,1,3,2.7058823529411766,3.6470588235294117,14.5,13.411764705882353,12.25,10.764705882352942,2.5,3.0588235294117645,2.625,1.9411764705882353,0.0,0.058823529411764705,0.25,0.058823529411764705,0.1875,0.29411764705882354,0.0625,0.0,1.0625,0.5882352941176471,1.1875,2.176470588235294,1.375,0.6941176470588236,1.03125,2.0823529411764703,0.515,0.4076470588235294,4.0,2.2941176470588234,3.75,6.529411764705882,24.875,14.647058823529411,12.5625,22.294117647058822,2.6875,3.4117647058823524,2.9375,2.0
2,4,0.9,2.3,2,0.49,0.51,481,380,0.79,501,407,0.81,9,2,0.22,12,7,0.58,5,0.71,1,0.5,6,1,0,4,0,0,14,18,8,7,19,14,580,604,18,10,9,6,15,8,20,22,4,2,7,7,14,13,57,72,5.625,5.0,3.8125,4.4375,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,7,4,3.411764705882353,2.588235294117647,12.5,13.75,14.75,12.75,2.6875,2.0,2.875,2.8125,0.1875,0.0,0.1875,0.0625,0.1875,0.1875,0.0625,0.125,1.1875,1.4375,1.5625,1.25,1.4375,1.4125,1.1625,1.025,0.46125,0.51375,4.125,3.75,3.9375,4.1875,21.5625,19.875,14.6875,18.0625,3.0625,2.1875,3.125,3.0
4,2,2.1,0.3,1,0.6,0.4,606,484,0.8,404,271,0.67,10,5,0.5,6,4,0.67,4,1.0,3,0.6,2,0,0,1,0,0,11,9,3,2,11,17,715,491,17,13,4,11,26,24,21,12,4,6,2,5,15,23,65,71,4.0625,2.5,4.1875,6.0,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,2,1,2.1176470588235294,1.4705882352941178,16.4375,14.5,13.25,12.375,2.5625,3.1875,2.25,2.625,0.0,0.25,0.125,0.125,0.0625,0.0625,0.0625,0.125,1.3125,0.75,0.8125,1.5,1.4,0.70625,0.79375,1.36875,0.548125,0.393125,4.25,2.75,3.4375,4.5625,13.0,15.0625,13.9375,24.3125,2.625,3.5,2.4375,2.875
5,4,2.4,1.5,2,0.49,0.51,465,406,0.87,480,403,0.84,18,4,0.22,17,8,0.47,5,0.62,3,0.75,0,0,0,3,0,0,8,19,6,7,9,15,584,586,20,19,6,7,3,7,20,14,2,2,3,13,16,13,33,53,6.8125,4.9411764705882355,2.9375,5.9411764705882355,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,0,3,1.5384615384615385,1.6923076923076923,10.375,11.176470588235293,13.75,12.941176470588236,1.6875,2.176470588235294,2.5625,2.0588235294117645,0.0625,0.0,0.0,0.0,0.0,0.058823529411764705,0.1875,0.11764705882352941,2.5,1.1764705882352942,0.875,1.1176470588235294,2.3,1.1941176470588235,1.025,1.4529411764705882,0.615,0.5476470588235295,6.6875,3.9411764705882355,2.6875,4.235294117647059,16.4375,12.823529411764707,10.625,20.58823529411765,1.75,2.2352941176470584,2.75,2.176470588235294
2,3,1.2,1.8,X,0.62,0.38,508,429,0.84,310,225,0.73,10,6,0.6,13,5,0.38,3,0.6,3,0.5,3,0,0,5,0,0,13,20,1,2,14,14,605,407,16,19,3,2,16,21,13,15,1,0,1,6,22,15,67,62,5.0625,3.6470588235294117,5.625,5.294117647058823,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,3,5,2.8125,3.625,11.625,15.529411764705882,13.6875,12.0,1.75,2.9411764705882355,2.0,2.1176470588235294,0.0,0.0,0.0,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.058823529411764705,1.125,0.8823529411764706,1.3125,1.4705882352941178,1.1625,0.8529411764705882,1.225,1.447058823529412,0.48062499999999997,0.4029411764705882,5.0625,2.411764705882353,3.375,4.352941176470588,20.375,15.705882352941176,19.0625,22.88235294117647,1.8125,3.0,2.0625,2.2352941176470584
4,2,1.2,2.9,2,0.47,0.53,366,285,0.78,419,338,0.81,9,2,0.22,14,3,0.21,2,0.66,2,1.0,3,0,2,3,0,0,18,16,5,6,14,18,457,517,14,24,5,2,10,16,15,13,0,0,8,8,27,14,68,54,4.375,2.5625,5.1875,5.625,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,5,3,3.1176470588235294,3.8823529411764706,10.9375,15.625,14.9375,13.5625,1.875,3.125,3.0625,2.4375,0.0,0.25,0.0,0.125,0.5,0.0625,0.125,0.25,1.375,0.625,0.9375,1.625,1.51875,0.9375,1.11875,1.75625,0.505625,0.393125,4.3125,2.25,3.0625,4.75,14.25,12.25,18.75,26.3125,2.375,3.4375,3.1875,2.8125
2,2,0.9,1.3,1,0.4,0.6,352,257,0.73,527,406,0.77,10,4,0.4,11,3,0.27,2,0.66,2,0.5,3,0,0,2,0,0,11,11,3,7,8,43,471,612,21,13,5,2,15,13,28,15,2,0,13,5,23,38,59,65,4.529411764705882,5.1875,5.9411764705882355,5.8125,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,3,2,2.3333333333333335,3.2222222222222223,12.588235294117647,13.3125,10.588235294117647,12.625,2.8823529411764706,2.1875,2.8823529411764706,3.0625,0.11764705882352941,0.0625,0.058823529411764705,0.0,0.0,0.125,0.058823529411764705,0.375,1.5294117647058822,0.75,1.2941176470588236,1.4375,1.2705882352941178,1.20625,1.5294117647058822,1.40625,0.46058823529411763,0.510625,4.235294117647059,2.9375,4.470588235294118,4.75,16.764705882352942,23.0,22.176470588235293,17.25,3.0,2.375,2.9999999999999996,3.4375
3,5,0.7,1.9,2,0.51,0.49,602,486,0.81,574,474,0.83,15,3,0.2,14,4,0.29,2,0.5,2,0.66,1,0,0,0,0,0,8,7,8,2,26,8,691,693,13,15,6,8,8,13,8,32,0,3,10,16,21,16,72,72,5.529411764705882,3.6875,4.470588235294118,5.25,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,1,0,2.526315789473684,2.473684210526316,13.823529411764707,12.9375,13.588235294117647,12.4375,2.235294117647059,2.9375,2.411764705882353,2.625,0.0,0.0625,0.058823529411764705,0.0,0.058823529411764705,0.125,0.11764705882352941,0.0,1.4705882352941178,1.5,1.1176470588235294,0.75,1.4352941176470588,1.325,1.0411764705882351,1.14375,0.5452941176470588,0.46625,4.529411764705882,4.5,3.3529411764705883,3.75,24.88235294117647,13.9375,15.0,21.9375,2.2941176470588234,3.125,2.5882352941176467,2.625
5,3,1.3,0.6,X,0.59,0.41,567,468,0.83,399,312,0.78,18,3,0.17,5,0,0.0,0,1.0,3,1.0,0,0,0,2,0,0,14,14,12,2,37,9,651,517,17,17,7,8,15,14,5,23,1,4,5,11,14,15,69,62,7.529411764705882,3.5,1.8235294117647058,5.375,14.333333333333334,13.88888888888889,2.6666666666666665,2.888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0,2,2.7777777777777777,3.111111111111111,12.058823529411764,11.6875,11.823529411764707,16.0,1.7647058823529411,2.6875,2.8823529411764706,2.6875,0.11764705882352941,0.0625,0.11764705882352941,0.0625,0.058823529411764705,0.0,0.11764705882352941,0.0625,1.9411764705882353,1.1875,0.11764705882352941,1.5,2.3058823529411767,1.15625,0.6823529411764706,1.475,0.6558823529411765,0.509375,5.9411764705882355,3.0625,1.7058823529411764,4.375,23.294117647058822,16.5,9.588235294117647,22.0,1.9411764705882353,2.75,3.1176470588235294,2.8125
3,3,0.9,0.6,1,0.46,0.54,430,324,0.75,513,396,0.77,12,3,0.25,8,4,0.5,3,0.75,2,0.66,2,0,0,3,0,0,18,16,2,3,12,16,559,622,24,15,12,12,8,15,16,15,1,1,9,10,21,24,72,94,5.529411764705882,3.1176470588235294,4.470588235294118,6.823529411764706,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,2,3,3.411764705882353,2.588235294117647,13.823529411764707,15.235294117647058,13.588235294117647,11.058823529411764,2.235294117647059,2.7058823529411766,2.411764705882353,1.6470588235294117,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,1.4705882352941178,0.7058823529411765,1.1176470588235294,0.9411764705882353,1.4352941176470588,0.7352941176470589,1.0411764705882351,1.2529411764705882,0.5452941176470588,0.4488235294117647,4.529411764705882,2.823529411764706,3.3529411764705883,3.588235294117647,24.88235294117647,17.58823529411765,15.0,22.764705882352942,2.2941176470588234,2.941176470588235,2.5882352941176467,1.8823529411764706
4,2,2.0,2.2,2,0.7,0.3,629,539,0.86,272,183,0.67,22,7,0.32,14,7,0.5,5,0.71,6,0.85,1,0,0,6,0,0,9,18,8,5,18,9,747,415,16,36,3,12,13,10,5,22,2,3,9,12,22,12,61,68,5.8125,3.8823529411764706,3.875,6.176470588235294,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,1,6,2.2222222222222223,2.9444444444444446,12.875,12.294117647058824,13.9375,15.117647058823529,2.5,3.176470588235294,3.625,1.5294117647058822,0.125,0.11764705882352941,0.0625,0.0,0.0625,0.11764705882352941,0.0625,0.058823529411764705,1.6875,0.7058823529411765,0.9375,2.1176470588235294,1.95625,0.776470588235294,1.0125,2.0470588235294116,0.5775,0.4782352941176471,5.5625,2.6470588235294117,3.25,6.705882352941177,15.5625,14.294117647058824,16.9375,20.88235294117647,2.6875,3.411764705882353,3.75,1.588235294117647
4,4,0.8,1.4,1,0.51,0.49,451,333,0.74,432,315,0.73,13,5,0.38,13,4,0.31,4,1.0,3,0.6,5,0,0,2,0,0,16,14,5,2,14,14,586,555,20,26,7,9,18,20,16,12,3,2,12,4,26,25,89,63,7.823529411764706,4.235294117647059,2.4705882352941178,3.823529411764706,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,5,2,3.111111111111111,3.1666666666666665,13.411764705882353,16.470588235294116,10.764705882352942,12.294117647058824,2.1176470588235294,2.235294117647059,2.411764705882353,3.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,1.1764705882352942,1.2941176470588236,0.7647058823529411,0.9411764705882353,1.3882352941176472,1.2588235294117647,0.788235294117647,1.0823529411764705,0.5258823529411765,0.5511764705882354,4.176470588235294,4.764705882352941,1.9411764705882353,3.235294117647059,27.823529411764707,14.058823529411764,13.823529411764707,16.941176470588236,2.2352941176470584,2.2941176470588234,2.411764705882353,3.2941176470588234
4,2,2.0,0.8,1,0.52,0.48,464,391,0.84,428,336,0.79,15,8,0.53,13,4,0.31,3,0.75,5,0.62,2,0,0,2,0,0,9,13,4,13,11,30,588,526,20,19,11,9,14,16,31,10,1,4,8,8,18,14,54,53,4.375,3.235294117647059,5.1875,6.705882352941177,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,2,2,3.375,3.8125,10.9375,12.058823529411764,14.9375,13.470588235294118,1.875,2.7058823529411766,3.0625,3.1176470588235294,0.0,0.058823529411764705,0.0,0.11764705882352941,0.5,0.17647058823529413,0.125,0.11764705882352941,1.375,1.2352941176470589,0.9375,1.8235294117647058,1.51875,0.9352941176470588,1.11875,1.5941176470588236,0.505625,0.3976470588235294,4.3125,2.764705882352941,3.0625,5.352941176470588,14.25,14.352941176470589,18.75,23.235294117647058,2.375,2.941176470588235,3.1875,3.3529411764705883
2,5,0.7,3.5,2,0.31,0.69,329,244,0.74,748,674,0.9,12,3,0.25,35,11,0.31,9,0.81,3,1.0,1,0,0,0,0,0,12,7,2,9,13,15,447,868,17,10,9,11,13,12,22,11,0,2,13,3,9,19,70,46,4.705882352941177,5.647058823529412,5.117647058823529,4.9411764705882355,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,1,0,3.0,2.9411764705882355,12.823529411764707,9.411764705882353,12.647058823529411,14.235294117647058,2.588235294117647,2.0588235294117645,2.4705882352941178,2.411764705882353,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.9411764705882353,1.7058823529411764,1.3529411764705883,1.0588235294117647,1.1352941176470588,1.7941176470588236,1.535294117647059,1.2,0.43529411764705883,0.5823529411764706,3.1176470588235294,4.9411764705882355,5.588235294117647,3.823529411764706,20.176470588235293,14.470588235294118,20.11764705882353,17.235294117647058,2.7058823529411766,2.117647058823529,2.705882352941176,2.5882352941176467
3,1,1.3,0.7,1,0.49,0.51,454,355,0.78,482,400,0.83,14,4,0.29,13,5,0.38,5,1.0,2,0.5,3,0,0,3,0,1,9,14,3,4,19,25,554,603,20,19,3,12,8,10,21,17,0,1,7,9,27,24,52,47,4.0588235294117645,4.176470588235294,4.0,6.411764705882353,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,3,4,2.0588235294117645,3.823529411764706,11.117647058823529,13.411764705882353,12.411764705882353,10.764705882352942,2.2941176470588234,3.0588235294117645,2.3529411764705883,1.9411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.0,1.9411764705882353,0.5882352941176471,1.2941176470588236,2.176470588235294,1.5176470588235293,0.6941176470588236,1.1764705882352942,2.0823529411764703,0.5076470588235293,0.4076470588235294,5.294117647058823,2.2941176470588234,3.5294117647058822,6.529411764705882,20.352941176470587,14.647058823529411,18.235294117647058,22.294117647058822,2.411764705882353,3.4117647058823524,2.5294117647058822,2.0
2,5,0.5,1.5,X,0.35,0.65,287,175,0.61,536,426,0.79,5,1,0.2,15,3,0.2,3,1.0,1,1.0,2,0,0,1,0,0,13,12,1,5,8,23,386,626,17,10,12,4,10,18,27,14,6,5,12,5,22,20,79,79,3.764705882352941,5.0625,3.9411764705882355,4.1875,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,2,1,2.375,2.6875,16.352941176470587,11.8125,13.294117647058824,12.9375,3.2941176470588234,2.8125,2.5294117647058822,2.25,0.11764705882352941,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.0,0.1875,1.0588235294117647,1.6875,1.0588235294117647,0.5625,1.2,1.6,1.211764705882353,0.825,0.42470588235294116,0.608125,3.2941176470588234,3.8125,4.235294117647059,2.75,19.764705882352942,16.125,16.823529411764707,16.5625,3.5294117647058822,3.0,2.6470588235294117,2.4375
5,2,2.3,0.2,1,0.64,0.36,699,599,0.86,393,311,0.79,19,7,0.37,3,1,0.33,0,0.0,5,0.71,3,0,0,3,0,0,7,8,9,2,23,11,795,499,17,16,10,8,6,3,9,29,6,2,3,13,18,19,60,64,6.0588235294117645,3.5,3.2941176470588234,5.9375,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,3,3,3.7333333333333334,2.7333333333333334,11.470588235294118,11.25,11.647058823529411,11.125,2.235294117647059,2.6875,2.411764705882353,2.25,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.11764705882352941,0.0625,0.17647058823529413,0.125,2.1176470588235294,1.0,0.8235294117647058,2.25,1.8058823529411765,0.9875,0.9176470588235294,1.9625,0.5499999999999999,0.44937499999999997,5.823529411764706,4.0625,2.0,6.25,20.058823529411764,15.0625,14.647058823529411,22.375,2.4705882352941178,2.75,2.705882352941176,2.4375
2,3,0.4,0.4,2,0.6,0.4,560,439,0.78,381,275,0.72,14,3,0.21,6,3,0.5,1,0.33,3,1.0,1,0,1,4,0,0,10,17,6,2,33,9,660,502,21,22,3,10,16,29,7,29,1,3,6,11,26,17,64,69,7.0,2.875,3.4705882352941178,5.5625,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,2,4,2.0,2.2222222222222223,13.176470588235293,11.9375,15.882352941176471,12.375,2.764705882352941,3.6875,3.7058823529411766,2.6875,0.058823529411764705,0.1875,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.1875,1.411764705882353,1.125,1.0,1.625,1.3588235294117648,0.88125,0.7823529411764706,1.7125000000000001,0.556470588235294,0.5181250000000001,4.117647058823529,2.9375,2.823529411764706,4.6875,26.176470588235293,15.6875,13.117647058823529,22.1875,2.941176470588235,3.9375,3.8823529411764706,2.875
3,3,0.8,1.0,2,0.72,0.28,666,549,0.82,257,146,0.57,12,3,0.25,8,2,0.25,1,0.5,3,1.0,2,1,0,1,0,0,10,19,7,5,37,19,775,390,13,18,7,10,18,31,21,40,2,1,7,7,24,23,59,64,5.0625,3.6470588235294117,3.8125,5.294117647058823,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,3,1,2.6666666666666665,2.8666666666666667,12.75,15.529411764705882,13.25,12.0,2.0625,2.9411764705882355,2.75,2.1176470588235294,0.0625,0.0,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.1875,0.058823529411764705,1.375,0.8823529411764706,1.0625,1.4705882352941178,1.225,0.8529411764705882,0.93125,1.447058823529412,0.54,0.4029411764705882,4.5,2.411764705882353,2.5625,4.352941176470588,20.1875,15.705882352941176,14.25,22.88235294117647,2.1875,3.0,3.0,2.2352941176470584
2,2,1.3,1.4,X,0.56,0.44,449,342,0.76,352,249,0.71,14,5,0.36,11,2,0.18,2,1.0,5,1.0,4,0,0,2,0,0,8,22,6,4,31,16,562,478,18,18,0,8,18,22,16,38,3,2,8,11,21,23,83,65,5.625,2.5625,3.8125,5.625,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,4,2,2.6875,2.5,12.5,15.625,14.75,13.5625,2.6875,3.125,2.875,2.4375,0.1875,0.25,0.1875,0.125,0.1875,0.0625,0.0625,0.25,1.1875,0.625,1.5625,1.625,1.4375,0.9375,1.1625,1.75625,0.46125,0.393125,4.125,2.25,3.9375,4.75,21.5625,12.25,14.6875,26.3125,3.0625,3.4375,3.125,2.8125
3,4,1.5,2.0,1,0.38,0.62,335,233,0.7,536,435,0.81,10,5,0.5,21,6,0.29,4,0.66,2,0.4,2,0,0,0,0,0,20,13,5,13,17,31,476,677,20,14,6,8,13,16,30,22,1,0,10,4,15,24,52,54,5.1875,3.6470588235294117,3.625,5.882352941176471,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,2,0,1.5384615384615385,1.6923076923076923,14.5,10.941176470588236,12.25,15.823529411764707,2.5,2.4705882352941178,2.625,2.411764705882353,0.0,0.17647058823529413,0.25,0.058823529411764705,0.1875,0.11764705882352941,0.0625,0.17647058823529413,1.0625,1.0588235294117647,1.1875,1.2941176470588236,1.375,1.211764705882353,1.03125,1.5058823529411764,0.515,0.49411764705882355,4.0,3.0,3.75,4.588235294117647,24.875,13.0,12.5625,20.41176470588235,2.6875,2.764705882352941,2.9375,2.6470588235294112
